x,y,z,diam
-8.060000000000000000e+02,3.979000244140625000e+02,-9.569999694824218750e+01,1.000000000000000000e+00
-8.085999755859375000e+02,3.997000122070312500e+02,-9.700000000000000000e+01,5.000000000000000000e-01
-8.092999877929687500e+02,4.031000061035156250e+02,-9.840000152587890625e+01,1.000000000000000000e+00
-8.110000000000000000e+02,4.069000244140625000e+02,-9.940000152587890625e+01,3.000000119209289551e-01
-8.120000000000000000e+02,4.091000061035156250e+02,-1.010000000000000000e+02,5.000000000000000000e-01
-8.127999877929687500e+02,4.119000244140625000e+02,-1.024000015258789062e+02,1.000000000000000000e+00
-8.142999877929687500e+02,4.147000122070312500e+02,-1.034000015258789062e+02,3.000000119209289551e-01
-8.150000000000000000e+02,4.181000061035156250e+02,-1.036999969482421875e+02,5.000000000000000000e-01
-8.155999755859375000e+02,4.221000061035156250e+02,-1.061999969482421875e+02,1.000000000000000000e+00
-8.167999877929687500e+02,4.259000244140625000e+02,-1.070000000000000000e+02,1.000000000000000000e+00
-8.177999877929687500e+02,4.309000244140625000e+02,-1.080000000000000000e+02,5.000000000000000000e-01
-8.160000000000000000e+02,4.304000244140625000e+02,-1.100000000000000000e+02,5.000000000000000000e-01
-8.165999755859375000e+02,4.344000244140625000e+02,-1.101999969482421875e+02,3.000000119209289551e-01
-8.172999877929687500e+02,4.374000244140625000e+02,-1.116999969482421875e+02,5.000000000000000000e-01
-8.187999877929687500e+02,4.411000061035156250e+02,-1.126999969482421875e+02,5.000000000000000000e-01
-8.195999755859375000e+02,4.451000061035156250e+02,-1.140000000000000000e+02,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.195999755859375000e+02,4.451000061035156250e+02,-1.140000000000000000e+02,5.000000000000000000e-01
-8.200000000000000000e+02,4.459000244140625000e+02,-1.133999938964843750e+02,3.000000119209289551e-01
-8.210000000000000000e+02,4.471000061035156250e+02,-1.143999938964843750e+02,3.000000119209289551e-01
-8.227999877929687500e+02,4.504000244140625000e+02,-1.151999969482421875e+02,3.000000119209289551e-01
-8.260000000000000000e+02,4.539000244140625000e+02,-1.156999969482421875e+02,5.000000000000000000e-01
-8.297999877929687500e+02,4.569000244140625000e+02,-1.166999969482421875e+02,3.000000119209289551e-01
-8.322999877929687500e+02,4.601000061035156250e+02,-1.171999969482421875e+02,5.000000000000000000e-01
-8.347999877929687500e+02,4.619000244140625000e+02,-1.176999969482421875e+02,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.347999877929687500e+02,4.619000244140625000e+02,-1.176999969482421875e+02,3.000000119209289551e-01
-8.390000000000000000e+02,4.631000061035156250e+02,-1.176999969482421875e+02,3.000000119209289551e-01
-8.432999877929687500e+02,4.631000061035156250e+02,-1.170000000000000000e+02,3.000000119209289551e-01
-8.467999877929687500e+02,4.629000244140625000e+02,-1.151999969482421875e+02,3.000000119209289551e-01
-8.505999755859375000e+02,4.621000061035156250e+02,-1.140000000000000000e+02,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.347999877929687500e+02,4.619000244140625000e+02,-1.176999969482421875e+02,3.000000119209289551e-01
-8.357999877929687500e+02,4.627000122070312500e+02,-1.176999969482421875e+02,5.000000000000000000e-01
-8.377999877929687500e+02,4.647000122070312500e+02,-1.183999938964843750e+02,3.000000119209289551e-01
-8.390000000000000000e+02,4.674000244140625000e+02,-1.200000000000000000e+02,5.000000000000000000e-01
-8.407999877929687500e+02,4.709000244140625000e+02,-1.230000000000000000e+02,3.000000119209289551e-01
-8.407999877929687500e+02,4.751000061035156250e+02,-1.253999938964843750e+02,5.000000000000000000e-01
-8.415999755859375000e+02,4.787000122070312500e+02,-1.273999938964843750e+02,5.000000000000000000e-01
-8.415999755859375000e+02,4.801000061035156250e+02,-1.283999938964843750e+02,5.000000000000000000e-01
-8.410000000000000000e+02,4.857000122070312500e+02,-1.306999969482421875e+02,3.000000119209289551e-01
-8.415999755859375000e+02,4.881000061035156250e+02,-1.313999938964843750e+02,3.000000119209289551e-01
-8.410000000000000000e+02,4.927000122070312500e+02,-1.333999938964843750e+02,3.000000119209289551e-01
-8.410000000000000000e+02,5.001000366210937500e+02,-1.360000000000000000e+02,3.000000119209289551e-01
-8.407999877929687500e+02,5.041000366210937500e+02,-1.380000000000000000e+02,3.000000119209289551e-01
-8.397999877929687500e+02,5.104000244140625000e+02,-1.410000000000000000e+02,3.000000119209289551e-01
-8.387999877929687500e+02,5.141000366210937500e+02,-1.443999938964843750e+02,5.000000000000000000e-01
-8.367999877929687500e+02,5.181000366210937500e+02,-1.456999969482421875e+02,3.000000119209289551e-01
-8.357999877929687500e+02,5.217000122070312500e+02,-1.471999969482421875e+02,3.000000119209289551e-01
-8.342999877929687500e+02,5.264000244140625000e+02,-1.521999969482421875e+02,3.000000119209289551e-01
-8.342999877929687500e+02,5.289000244140625000e+02,-1.541999969482421875e+02,3.000000119209289551e-01
-8.345999755859375000e+02,5.314000244140625000e+02,-1.551999969482421875e+02,3.000000119209289551e-01
-8.350000000000000000e+02,5.357000122070312500e+02,-1.601999969482421875e+02,3.000000119209289551e-01
-8.315999755859375000e+02,5.404000244140625000e+02,-1.620000000000000000e+02,1.000000000000000000e+00
-8.290000000000000000e+02,5.484000244140625000e+02,-1.646999969482421875e+02,5.000000000000000000e-01
-8.280000000000000000e+02,5.507000122070312500e+02,-1.663999938964843750e+02,3.000000119209289551e-01
-8.270000000000000000e+02,5.554000244140625000e+02,-1.700000000000000000e+02,3.000000119209289551e-01
-8.252999877929687500e+02,5.597000122070312500e+02,-1.731999969482421875e+02,3.000000119209289551e-01
-8.222999877929687500e+02,5.654000244140625000e+02,-1.751999969482421875e+02,3.000000119209289551e-01
-8.187999877929687500e+02,5.734000244140625000e+02,-1.816999969482421875e+02,3.000000119209289551e-01
-8.147999877929687500e+02,5.819000244140625000e+02,-1.876999969482421875e+02,3.000000119209289551e-01
-8.107999877929687500e+02,5.899000244140625000e+02,-1.933999938964843750e+02,3.000000119209289551e-01
-8.060000000000000000e+02,5.964000244140625000e+02,-1.983999938964843750e+02,5.000000000000000000e-01
-8.037999877929687500e+02,6.017000122070312500e+02,-2.021999969482421875e+02,5.000000000000000000e-01
-8.007999877929687500e+02,6.051000366210937500e+02,-2.066999969482421875e+02,5.000000000000000000e-01
-7.982999877929687500e+02,6.081000366210937500e+02,-2.076999969482421875e+02,5.000000000000000000e-01
-7.942999877929687500e+02,6.124000244140625000e+02,-2.093999938964843750e+02,3.000000119209289551e-01
-7.912999877929687500e+02,6.171000366210937500e+02,-2.093999938964843750e+02,3.000000119209289551e-01
-7.902999877929687500e+02,6.204000244140625000e+02,-2.110000000000000000e+02,3.000000119209289551e-01
-7.897999877929687500e+02,6.221000366210937500e+02,-2.146999969482421875e+02,5.000000000000000000e-01
-7.852999877929687500e+02,6.264000244140625000e+02,-2.240000000000000000e+02,3.000000119209289551e-01
-7.802999877929687500e+02,6.299000244140625000e+02,-2.281999969482421875e+02,5.000000000000000000e-01
-7.772999877929687500e+02,6.351000366210937500e+02,-2.321999969482421875e+02,3.000000119209289551e-01
-7.747999877929687500e+02,6.379000244140625000e+02,-2.360000000000000000e+02,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.195999755859375000e+02,4.451000061035156250e+02,-1.140000000000000000e+02,5.000000000000000000e-01
-8.200000000000000000e+02,4.469000244140625000e+02,-1.146999969482421875e+02,3.000000119209289551e-01
-8.205999755859375000e+02,4.517000122070312500e+02,-1.156999969482421875e+02,3.000000119209289551e-01
-8.202999877929687500e+02,4.554000244140625000e+02,-1.163999938964843750e+02,3.000000119209289551e-01
-8.202999877929687500e+02,4.597000122070312500e+02,-1.190000000000000000e+02,3.000000119209289551e-01
-8.210000000000000000e+02,4.637000122070312500e+02,-1.200000000000000000e+02,3.000000119209289551e-01
-8.220000000000000000e+02,4.664000244140625000e+02,-1.203999938964843750e+02,3.000000119209289551e-01
-8.227999877929687500e+02,4.704000244140625000e+02,-1.213999938964843750e+02,5.000000000000000000e-01
-8.215999755859375000e+02,4.749000244140625000e+02,-1.231999969482421875e+02,5.000000000000000000e-01
-8.207999877929687500e+02,4.779000244140625000e+02,-1.253999938964843750e+02,3.000000119209289551e-01
-8.205999755859375000e+02,4.819000244140625000e+02,-1.261999969482421875e+02,5.000000000000000000e-01
-8.197999877929687500e+02,4.854000244140625000e+02,-1.273999938964843750e+02,3.000000119209289551e-01
-8.202999877929687500e+02,4.894000244140625000e+02,-1.300000000000000000e+02,3.000000119209289551e-01
-8.190000000000000000e+02,4.939000244140625000e+02,-1.326999969482421875e+02,3.000000119209289551e-01
-8.192999877929687500e+02,4.979000244140625000e+02,-1.340000000000000000e+02,3.000000119209289551e-01
-8.190000000000000000e+02,5.019000244140625000e+02,-1.361999969482421875e+02,5.000000000000000000e-01
-8.185999755859375000e+02,5.064000244140625000e+02,-1.371999969482421875e+02,5.000000000000000000e-01
-8.177999877929687500e+02,5.109000244140625000e+02,-1.393999938964843750e+02,3.000000119209289551e-01
-8.165999755859375000e+02,5.157000122070312500e+02,-1.403999938964843750e+02,5.000000000000000000e-01
-8.145999755859375000e+02,5.211000366210937500e+02,-1.433999938964843750e+02,1.000000000000000000e+00
-8.130000000000000000e+02,5.264000244140625000e+02,-1.460000000000000000e+02,3.000000119209289551e-01
-8.130000000000000000e+02,5.307000122070312500e+02,-1.473999938964843750e+02,3.000000119209289551e-01
-8.117999877929687500e+02,5.341000366210937500e+02,-1.491999969482421875e+02,5.000000000000000000e-01
-8.107999877929687500e+02,5.399000244140625000e+02,-1.503999938964843750e+02,5.000000000000000000e-01
-8.095999755859375000e+02,5.459000244140625000e+02,-1.540000000000000000e+02,3.000000119209289551e-01
-8.090000000000000000e+02,5.527000122070312500e+02,-1.561999969482421875e+02,3.000000119209289551e-01
-8.072999877929687500e+02,5.581000366210937500e+02,-1.586999969482421875e+02,1.000000000000000000e+00
-8.057999877929687500e+02,5.644000244140625000e+02,-1.616999969482421875e+02,3.000000119209289551e-01
-8.050000000000000000e+02,5.697000122070312500e+02,-1.650000000000000000e+02,3.000000119209289551e-01
-8.035999755859375000e+02,5.747000122070312500e+02,-1.673999938964843750e+02,3.000000119209289551e-01
-8.025999755859375000e+02,5.791000366210937500e+02,-1.700000000000000000e+02,3.000000119209289551e-01
-7.977999877929687500e+02,5.861000366210937500e+02,-1.720000000000000000e+02,3.000000119209289551e-01
-7.962999877929687500e+02,5.917000122070312500e+02,-1.740000000000000000e+02,3.000000119209289551e-01
-7.927999877929687500e+02,5.987000122070312500e+02,-1.783999938964843750e+02,3.000000119209289551e-01
-7.877999877929687500e+02,6.057000122070312500e+02,-1.840000000000000000e+02,3.000000119209289551e-01
-7.832999877929687500e+02,6.129000244140625000e+02,-1.893999938964843750e+02,5.000000000000000000e-01
-7.810000000000000000e+02,6.167000122070312500e+02,-1.930000000000000000e+02,3.000000119209289551e-01
-7.782999877929687500e+02,6.214000244140625000e+02,-1.963999938964843750e+02,3.000000119209289551e-01
-7.752999877929687500e+02,6.249000244140625000e+02,-2.010000000000000000e+02,1.000000000000000000e+00
-7.727999877929687500e+02,6.314000244140625000e+02,-2.051999969482421875e+02,3.000000119209289551e-01
-7.705999755859375000e+02,6.359000244140625000e+02,-2.086999969482421875e+02,5.000000000000000000e-01
-7.707999877929687500e+02,6.391000366210937500e+02,-2.110000000000000000e+02,3.000000119209289551e-01
-7.697999877929687500e+02,6.419000244140625000e+02,-2.131999969482421875e+02,5.000000000000000000e-01
-7.682999877929687500e+02,6.439000244140625000e+02,-2.163999938964843750e+02,5.000000000000000000e-01
-7.635999755859375000e+02,6.487000122070312500e+02,-2.211999969482421875e+02,3.000000119209289551e-01
-7.622999877929687500e+02,6.534000244140625000e+02,-2.240000000000000000e+02,3.000000119209289551e-01
-7.597999877929687500e+02,6.617000122070312500e+02,-2.286999969482421875e+02,3.000000119209289551e-01
-7.562999877929687500e+02,6.677000122070312500e+02,-2.306999969482421875e+02,3.000000119209289551e-01
-7.525999755859375000e+02,6.724000244140625000e+02,-2.340000000000000000e+02,3.000000119209289551e-01
-7.530000000000000000e+02,6.724000244140625000e+02,-2.360000000000000000e+02,3.000000119209289551e-01
-7.472999877929687500e+02,6.804000244140625000e+02,-2.447000122070312500e+02,3.000000119209289551e-01
-7.425999755859375000e+02,6.861000366210937500e+02,-2.530000000000000000e+02,3.000000119209289551e-01
-7.377999877929687500e+02,6.939000244140625000e+02,-2.613999938964843750e+02,3.000000119209289551e-01
-7.330000000000000000e+02,7.021000366210937500e+02,-2.687000122070312500e+02,3.000000119209289551e-01
-7.282999877929687500e+02,7.077000122070312500e+02,-2.742000122070312500e+02,3.000000119209289551e-01
-7.237999877929687500e+02,7.144000244140625000e+02,-2.790000000000000000e+02,3.000000119209289551e-01
-7.212999877929687500e+02,7.201000366210937500e+02,-2.832000122070312500e+02,3.000000119209289551e-01
-7.142999877929687500e+02,7.294000244140625000e+02,-2.902000122070312500e+02,3.000000119209289551e-01
-7.125999755859375000e+02,7.359000244140625000e+02,-2.937000122070312500e+02,3.000000119209289551e-01
-7.112999877929687500e+02,7.399000244140625000e+02,-2.970000000000000000e+02,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.260000000000000000e+02,3.547000122070312500e+02,-7.040000152587890625e+01,2.700000047683715820e+00
-7.295999755859375000e+02,3.547000122070312500e+02,-6.800000000000000000e+01,1.500000000000000000e+00
-7.360000000000000000e+02,3.584000244140625000e+02,-6.769999694824218750e+01,2.299999952316284180e+00
-7.427999877929687500e+02,3.614000244140625000e+02,-6.740000152587890625e+01,1.299999952316284180e+00
-7.465999755859375000e+02,3.631000061035156250e+02,-6.640000152587890625e+01,1.500000000000000000e+00
-7.515999755859375000e+02,3.657000122070312500e+02,-6.719999694824218750e+01,1.500000000000000000e+00
-7.560000000000000000e+02,3.684000244140625000e+02,-6.640000152587890625e+01,1.500000000000000000e+00
-7.597999877929687500e+02,3.711000061035156250e+02,-6.769999694824218750e+01,1.299999952316284180e+00
-7.645999755859375000e+02,3.737000122070312500e+02,-6.640000152587890625e+01,1.700000047683715820e+00
-7.672999877929687500e+02,3.764000244140625000e+02,-6.669999694824218750e+01,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.672999877929687500e+02,3.764000244140625000e+02,-6.669999694824218750e+01,2.000000000000000000e+00
-7.702999877929687500e+02,3.794000244140625000e+02,-6.640000152587890625e+01,1.000000000000000000e+00
-7.732999877929687500e+02,3.827000122070312500e+02,-6.740000152587890625e+01,5.000000000000000000e-01
-7.775999755859375000e+02,3.847000122070312500e+02,-6.769999694824218750e+01,1.000000000000000000e+00
-7.817999877929687500e+02,3.867000122070312500e+02,-6.800000000000000000e+01,1.000000000000000000e+00
-7.865999755859375000e+02,3.901000061035156250e+02,-6.869999694824218750e+01,5.000000000000000000e-01
-7.880000000000000000e+02,3.914000244140625000e+02,-6.969999694824218750e+01,1.000000000000000000e+00
-7.930000000000000000e+02,3.941000061035156250e+02,-7.040000152587890625e+01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.930000000000000000e+02,3.941000061035156250e+02,-7.040000152587890625e+01,1.000000000000000000e+00
-7.960000000000000000e+02,3.954000244140625000e+02,-7.069999694824218750e+01,1.000000000000000000e+00
-7.997999877929687500e+02,3.984000244140625000e+02,-6.969999694824218750e+01,3.000000119209289551e-01
-8.062999877929687500e+02,4.014000244140625000e+02,-6.900000000000000000e+01,1.000000000000000000e+00
-8.120000000000000000e+02,4.049000244140625000e+02,-6.819999694824218750e+01,5.000000000000000000e-01
-8.185999755859375000e+02,4.087000122070312500e+02,-6.569999694824218750e+01,5.000000000000000000e-01
